case_id,slide_id,label
03_meso_12h,231211.085143.GM25256_Mesoderm_12h.011.Group1.A1.S011,meso12_psc
03_meso_12h,231211.085238.GM25256_Mesoderm_12h.012.Group1.A1.S012,meso12_psc
03_meso_12h,231211.085358.GM25256_Mesoderm_12h.013.Group1.A1.S013,meso12_psc
03_meso_12h,231211.085532.GM25256_Mesoderm_12h.014.Group1.A1.S014,meso12_psc
03_meso_12h,231211.085756.GM25256_Mesoderm_12h.015.Group1.A1.S015,meso12_psc
03_meso_12h,231211.085934.GM25256_Mesoderm_12h.016.Group1.A1.S016,meso12_psc
03_meso_12h,231211.090126.GM25256_Mesoderm_12h.018.Group1.A1.S018,meso12_psc
03_meso_12h,231211.090321.GM25256_Mesoderm_12h.019.Group1.A1.S019,meso12_psc
03_meso_12h,231211.090908.GM25256_Mesoderm_12h.022.Group1.A1.S022,meso12_psc
03_meso_12h,231211.091235.GM25256_Mesoderm_12h.024.Group1.A1.S024,meso12_psc
03_meso_12h,231211.091531.GM25256_Mesoderm_12h.026.Group1.A1.S026,meso12_psc
03_meso_12h,231211.091709.GM25256_Mesoderm_12h.027.Group1.A1.S027,meso12_psc
03_meso_12h,231211.091857.GM25256_Mesoderm_12h.028.Group1.A1.S028,meso12_psc
03_meso_12h,231211.092022.GM25256_Mesoderm_12h.029.Group1.A1.S029,meso12_psc
03_meso_12h,231211.092210.GM25256_Mesoderm_12h.030.Group1.A1.S030,meso12_psc
03_meso_12h,231211.092301.GM25256_Mesoderm_12h.031.Group1.A1.S031,meso12_psc
03_meso_12h,231211.092628.GM25256_Mesoderm_12h.034.Group1.A1.S034,meso12_psc
03_meso_12h,231211.092843.GM25256_Mesoderm_12h.035.Group1.A1.S035,meso12_psc
03_meso_12h,231211.093027.GM25256_Mesoderm_12h.036.Group1.A1.S036,meso12_psc
03_meso_12h,231211.093220.GM25256_Mesoderm_12h.037.Group1.A1.S037,meso12_psc
03_meso_12h,231211.093437.GM25256_Mesoderm_12h.038.Group1.A1.S038,meso12_psc
03_meso_12h,231211.093556.GM25256_Mesoderm_12h.039.Group1.A1.S039,meso12_psc
03_meso_12h,231211.093747.GM25256_Mesoderm_12h.040.Group1.A1.S040,meso12_psc
03_meso_12h,231211.093858.GM25256_Mesoderm_12h.041.Group1.A1.S041,meso12_psc
03_meso_12h,231211.094426.GM25256_Mesoderm_12h.045.Group1.A1.S045,meso12_psc
03_meso_12h,231211.094540.GM25256_Mesoderm_12h.046.Group1.A1.S046,meso12_psc
03_meso_12h,231211.094710.GM25256_Mesoderm_12h.047.Group1.A1.S047,meso12_psc
03_meso_12h,231211.094803.GM25256_Mesoderm_12h.048.Group1.A1.S048,meso12_psc
03_meso_12h,231211.095015.GM25256_Mesoderm_12h.049.Group1.A1.S049,meso12_psc
03_meso_12h,231211.095204.GM25256_Mesoderm_12h.050.Group1.A1.S050,meso12_psc
03_meso_12h,231211.095414.GM25256_Mesoderm_12h.051.Group1.A1.S051,meso12_psc
03_meso_12h,231211.095523.GM25256_Mesoderm_12h.052.Group1.A1.S052,meso12_psc
03_meso_12h,231211.095936.GM25256_Mesoderm_12h.055.Group1.A1.S055,meso12_psc
03_meso_12h,231211.100158.GM25256_Mesoderm_12h.056.Group1.A1.S056,meso12_psc
03_meso_12h,231211.100312.GM25256_Mesoderm_12h.057.Group1.A1.S057,meso12_psc
03_meso_12h,231211.100449.GM25256_Mesoderm_12h.058.Group1.A1.S058,meso12_psc
03_meso_12h,231211.100628.GM25256_Mesoderm_12h.059.Group1.A1.S059,meso12_psc
03_meso_12h,231211.100718.GM25256_Mesoderm_12h.060.Group1.A1.S060,meso12_psc
03_meso_12h,231211.100848.GM25256_Mesoderm_12h.061.Group1.A1.S061,meso12_psc
03_meso_12h,231211.101052.GM25256_Mesoderm_12h.062.Group1.A1.S062,meso12_psc
03_meso_24h,231211.171356.GM25256_Mesoderm_24h.002.Group1.A1.S002,meso24_psc
03_meso_24h,231211.171506.GM25256_Mesoderm_24h.003.Group1.A1.S003,meso24_psc
03_meso_24h,231211.171652.GM25256_Mesoderm_24h.004.Group1.A1.S004,meso24_psc
03_meso_24h,231211.171813.GM25256_Mesoderm_24h.005.Group1.A1.S005,meso24_psc
03_meso_24h,231211.172110.GM25256_Mesoderm_24h.007.Group1.A1.S007,meso24_psc
03_meso_24h,231211.172400.GM25256_Mesoderm_24h.008.Group1.A1.S008,meso24_psc
03_meso_24h,231211.172701.GM25256_Mesoderm_24h.009.Group1.A1.S009,meso24_psc
03_meso_24h,231211.173252.GM25256_Mesoderm_24h.013.Group1.A1.S013,meso24_psc
03_meso_24h,231211.173353.GM25256_Mesoderm_24h.014.Group1.A1.S014,meso24_psc
03_meso_24h,231211.173534.GM25256_Mesoderm_24h.015.Group1.A1.S015,meso24_psc
03_meso_24h,231211.173711.GM25256_Mesoderm_24h.016.Group1.A1.S016,meso24_psc
03_meso_24h,231211.173857.GM25256_Mesoderm_24h.017.Group1.A1.S017,meso24_psc
03_meso_24h,231211.183546.GM25256_Mesoderm_24h.018.Group1.A1.S018,meso24_psc
03_meso_24h,231211.183924.GM25256_Mesoderm_24h.019.Group1.A1.S019,meso24_psc
03_meso_24h,231211.184103.GM25256_Mesoderm_24h.020.Group1.A1.S020,meso24_psc
03_meso_24h,231211.184838.GM25256_Mesoderm_24h.023.Group1.A1.S023,meso24_psc
03_meso_24h,231211.185226.GM25256_Mesoderm_24h.024.Group1.A1.S024,meso24_psc
03_meso_24h,231211.185456.GM25256_Mesoderm_24h.025.Group1.A1.S025,meso24_psc
03_meso_24h,231211.185712.GM25256_Mesoderm_24h.026.Group1.A1.S026,meso24_psc
03_meso_24h,231211.185909.GM25256_Mesoderm_24h.027.Group1.A1.S027,meso24_psc
03_meso_24h,231211.190042.GM25256_Mesoderm_24h.028.Group1.A1.S028,meso24_psc
03_meso_24h,231211.190242.GM25256_Mesoderm_24h.029.Group1.A1.S029,meso24_psc
03_meso_24h,231211.190607.GM25256_Mesoderm_24h.030.Group1.A1.S030,meso24_psc
03_meso_24h,231211.191138.GM25256_Mesoderm_24h.033.Group1.A1.S033,meso24_psc
03_meso_24h,231211.192235.GM25256_Mesoderm_24h.034.Group1.A1.S034,meso24_psc
03_meso_24h,231211.192357.GM25256_Mesoderm_24h.035.Group1.A1.S035,meso24_psc
03_meso_24h,231211.192457.GM25256_Mesoderm_24h.036.Group1.A1.S036,meso24_psc
03_meso_24h,231211.192549.GM25256_Mesoderm_24h.037.Group1.A1.S037,meso24_psc
03_meso_24h,231211.192750.GM25256_Mesoderm_24h.038.Group1.A1.S038,meso24_psc
03_meso_24h,231211.192925.GM25256_Mesoderm_24h.039.Group1.A1.S039,meso24_psc
03_meso_24h,231211.193052.GM25256_Mesoderm_24h.040.Group1.A1.S040,meso24_psc
03_meso_24h,231211.193518.GM25256_Mesoderm_24h.043.Group1.A1.S043,meso24_psc
03_meso_24h,231211.193629.GM25256_Mesoderm_24h.044.Group1.A1.S044,meso24_psc
03_meso_24h,231211.193726.GM25256_Mesoderm_24h.045.Group1.A1.S045,meso24_psc
03_meso_24h,231211.193836.GM25256_Mesoderm_24h.046.Group1.A1.S046,meso24_psc
03_meso_24h,231211.194041.GM25256_Mesoderm_24h.047.Group1.A1.S047,meso24_psc
03_meso_24h,231211.194218.GM25256_Mesoderm_24h.048.Group1.A1.S048,meso24_psc
03_meso_24h,231211.194319.GM25256_Mesoderm_24h.049.Group1.A1.S049,meso24_psc
03_meso_24h,231211.194423.GM25256_Mesoderm_24h.050.Group1.A1.S050,meso24_psc
03_meso_24h,231211.194741.GM25256_Mesoderm_24h.053.Group1.A1.S053,meso24_psc
03_meso_24h,231211.194919.GM25256_Mesoderm_24h.054.Group1.A1.S054,meso24_psc
03_meso_24h,231211.195152.GM25256_Mesoderm_24h.055.Group1.A1.S055,meso24_psc
03_meso_24h,231211.195411.GM25256_Mesoderm_24h.056.Group1.A1.S056,meso24_psc
03_meso_24h,231211.195521.GM25256_Mesoderm_24h.057.Group1.A1.S057,meso24_psc
03_meso_24h,231211.195759.GM25256_Mesoderm_24h.058.Group1.A1.S058,meso24_psc
03_meso_24h,231211.195851.GM25256_Mesoderm_24h.059.Group1.A1.S059,meso24_psc
03_meso_24h,231211.200023.GM25256_Mesoderm_24h.060.Group1.A1.S060,meso24_psc
03_meso_24h,231211.200622.GM25256_Mesoderm_24h.063.Group1.A1.S063,meso24_psc
04_endo_06h,240124.133507.GM25256_Endoderm_6h.001.Group1.A1.S001,endo06_psc
04_endo_06h,240124.133636.GM25256_Endoderm_6h.002.Group1.A1.S002,endo06_psc
04_endo_06h,240124.133810.GM25256_Endoderm_6h.003.Group1.A1.S003,endo06_psc
04_endo_06h,240124.133933.GM25256_Endoderm_6h.004.Group1.A1.S004,endo06_psc
04_endo_06h,240124.134304.GM25256_Endoderm_6h.005.Group1.A1.S005,endo06_psc
04_endo_06h,240124.134644.GM25256_Endoderm_6h.006.Group1.A1.S006,endo06_psc
04_endo_06h,240124.134817.GM25256_Endoderm_6h.007.Group1.A1.S007,endo06_psc
04_endo_06h,240124.135829.GM25256_Endoderm_6h.010.Group1.A1.S010,endo06_psc
04_endo_06h,240124.140116.GM25256_Endoderm_6h.011.Group1.A1.S011,endo06_psc
04_endo_06h,240124.140405.GM25256_Endoderm_6h.012.Group1.A1.S012,endo06_psc
04_endo_06h,240124.140706.GM25256_Endoderm_6h.013.Group1.A1.S013,endo06_psc
04_endo_06h,240124.140847.GM25256_Endoderm_6h.014.Group1.A1.S014,endo06_psc
04_endo_06h,240124.141108.GM25256_Endoderm_6h.015.Group1.A1.S015,endo06_psc
04_endo_06h,240124.141442.GM25256_Endoderm_6h.016.Group1.A1.S016,endo06_psc
04_endo_06h,240124.141635.GM25256_Endoderm_6h.017.Group1.A1.S017,endo06_psc
04_endo_06h,240124.142216.GM25256_Endoderm_6h.020.Group1.A1.S020,endo06_psc
04_endo_06h,240124.142407.GM25256_Endoderm_6h.021.Group1.A1.S021,endo06_psc
04_endo_06h,240124.142544.GM25256_Endoderm_6h.022.Group1.A1.S022,endo06_psc
04_endo_06h,240124.142851.GM25256_Endoderm_6h.023.Group1.A1.S023,endo06_psc
04_endo_06h,240124.143054.GM25256_Endoderm_6h.024.Group1.A1.S024,endo06_psc
04_endo_06h,240124.143201.GM25256_Endoderm_6h.025.Group1.A1.S025,endo06_psc
04_endo_06h,240124.143459.GM25256_Endoderm_6h.026.Group1.A1.S026,endo06_psc
04_endo_06h,240124.143713.GM25256_Endoderm_6h.027.Group1.A1.S027,endo06_psc
04_endo_06h,240124.144255.GM25256_Endoderm_6h.030.Group1.A1.S030,endo06_psc
04_endo_06h,240124.144432.GM25256_Endoderm_6h.031.Group1.A1.S031,endo06_psc
04_endo_06h,240124.144736.GM25256_Endoderm_6h.032.Group1.A1.S032,endo06_psc
04_endo_06h,240124.150525.GM25256_Endoderm_6h.033.Group1.A1.S033,endo06_psc
04_endo_06h,240124.150721.GM25256_Endoderm_6h.034.Group1.A1.S034,endo06_psc
04_endo_06h,240124.150956.GM25256_Endoderm_6h.035.Group1.A1.S035,endo06_psc
04_endo_06h,240124.151120.GM25256_Endoderm_6h.036.Group1.A1.S036,endo06_psc
04_endo_06h,240124.151311.GM25256_Endoderm_6h.037.Group1.A1.S037,endo06_psc
04_endo_06h,240124.151714.GM25256_Endoderm_6h.040.Group1.A1.S040,endo06_psc
04_endo_06h,240124.152017.GM25256_Endoderm_6h.041.Group1.A1.S041,endo06_psc
04_endo_06h,240124.152135.GM25256_Endoderm_6h.042.Group1.A1.S042,endo06_psc
04_endo_06h,240124.152331.GM25256_Endoderm_6h.043.Group1.A1.S043,endo06_psc
04_endo_06h,240124.152607.GM25256_Endoderm_6h.044.Group1.A1.S044,endo06_psc
04_endo_06h,240124.152930.GM25256_Endoderm_6h.045.Group1.A1.S045,endo06_psc
04_endo_06h,240124.153159.GM25256_Endoderm_6h.046.Group1.A1.S046,endo06_psc
04_endo_06h,240124.153421.GM25256_Endoderm_6h.047.Group1.A1.S047,endo06_psc
04_endo_06h,240124.154228.GM25256_Endoderm_6h.050.Group1.A1.S050,endo06_psc
04_endo_06h,240124.154618.GM25256_Endoderm_6h.051.Group1.A1.S051,endo06_psc
04_endo_06h,240124.154923.GM25256_Endoderm_6h.052.Group1.A1.S052,endo06_psc
04_endo_06h,240124.155151.GM25256_Endoderm_6h.053.Group1.A1.S053,endo06_psc
04_endo_06h,240124.155427.GM25256_Endoderm_6h.054.Group1.A1.S054,endo06_psc
04_endo_06h,240124.155550.GM25256_Endoderm_6h.055.Group1.A1.S055,endo06_psc
04_endo_06h,240124.155724.GM25256_Endoderm_6h.056.Group1.A1.S056,endo06_psc
04_endo_06h,240124.155955.GM25256_Endoderm_6h.057.Group1.A1.S057,endo06_psc
04_endo_06h,240124.160729.GM25256_Endoderm_6h.060.Group1.A1.S060,endo06_psc
04_endo_06h,240124.160923.GM25256_Endoderm_6h.061.Group1.A1.S061,endo06_psc
04_endo_06h,240124.161102.GM25256_Endoderm_6h.062.Group1.A1.S062,endo06_psc
04_endo_06h,240124.161330.GM25256_Endoderm_6h.063.Group1.A1.S063,endo06_psc
04_endo_12h,231211.063322.GM25256_Endoderm_12h.001.Group1.A1.S001,endo12_psc
04_endo_12h,231211.063430.GM25256_Endoderm_12h.002.Group1.A1.S002,endo12_psc
04_endo_12h,231211.063638.GM25256_Endoderm_12h.003.Group1.A1.S003,endo12_psc
04_endo_12h,231211.063804.GM25256_Endoderm_12h.004.Group1.A1.S004,endo12_psc
04_endo_12h,231211.064258.GM25256_Endoderm_12h.006.Group1.A1.S006,endo12_psc
04_endo_12h,231211.064701.GM25256_Endoderm_12h.007.Group1.A1.S007,endo12_psc
04_endo_12h,231211.064918.GM25256_Endoderm_12h.008.Group1.A1.S008,endo12_psc
04_endo_12h,231211.065629.GM25256_Endoderm_12h.013.Group1.A1.S013,endo12_psc
04_endo_12h,231211.065728.GM25256_Endoderm_12h.014.Group1.A1.S014,endo12_psc
04_endo_12h,231211.065931.GM25256_Endoderm_12h.015.Group1.A1.S015,endo12_psc
04_endo_12h,231211.070355.GM25256_Endoderm_12h.017.Group1.A1.S017,endo12_psc
04_endo_12h,231211.070558.GM25256_Endoderm_12h.018.Group1.A1.S018,endo12_psc
04_endo_12h,231211.070804.GM25256_Endoderm_12h.019.Group1.A1.S019,endo12_psc
04_endo_12h,231211.070919.GM25256_Endoderm_12h.020.Group1.A1.S020,endo12_psc
04_endo_12h,231211.071049.GM25256_Endoderm_12h.021.Group1.A1.S021,endo12_psc
04_endo_12h,231211.071610.GM25256_Endoderm_12h.025.Group1.A1.S025,endo12_psc
04_endo_12h,231211.071736.GM25256_Endoderm_12h.026.Group1.A1.S026,endo12_psc
04_endo_12h,231211.072012.GM25256_Endoderm_12h.028.Group1.A1.S028,endo12_psc
04_endo_12h,231211.072223.GM25256_Endoderm_12h.029.Group1.A1.S029,endo12_psc
04_endo_12h,231211.072401.GM25256_Endoderm_12h.030.Group1.A1.S030,endo12_psc
04_endo_12h,231211.072507.GM25256_Endoderm_12h.031.Group1.A1.S031,endo12_psc
04_endo_12h,231211.072727.GM25256_Endoderm_12h.032.Group1.A1.S032,endo12_psc
04_endo_12h,231211.072926.GM25256_Endoderm_12h.033.Group1.A1.S033,endo12_psc
04_endo_12h,231211.073328.GM25256_Endoderm_12h.036.Group1.A1.S036,endo12_psc
04_endo_12h,231211.073530.GM25256_Endoderm_12h.037.Group1.A1.S037,endo12_psc
04_endo_12h,231211.073734.GM25256_Endoderm_12h.038.Group1.A1.S038,endo12_psc
04_endo_12h,231211.074104.GM25256_Endoderm_12h.040.Group1.A1.S040,endo12_psc
04_endo_12h,231211.074715.GM25256_Endoderm_12h.041.Group1.A1.S041,endo12_psc
04_endo_12h,231211.074902.GM25256_Endoderm_12h.042.Group1.A1.S042,endo12_psc
04_endo_12h,231211.075024.GM25256_Endoderm_12h.043.Group1.A1.S043,endo12_psc
04_endo_12h,231211.075333.GM25256_Endoderm_12h.044.Group1.A1.S044,endo12_psc
04_endo_12h,231211.080000.GM25256_Endoderm_12h.048.Group1.A1.S048,endo12_psc
04_endo_12h,231211.080155.GM25256_Endoderm_12h.049.Group1.A1.S049,endo12_psc
04_endo_12h,231211.080445.GM25256_Endoderm_12h.050.Group1.A1.S050,endo12_psc
04_endo_12h,231211.080553.GM25256_Endoderm_12h.051.Group1.A1.S051,endo12_psc
04_endo_12h,231211.080759.GM25256_Endoderm_12h.052.Group1.A1.S052,endo12_psc
04_endo_12h,231211.081117.GM25256_Endoderm_12h.054.Group1.A1.S054,endo12_psc
04_endo_12h,231211.081348.GM25256_Endoderm_12h.055.Group1.A1.S055,endo12_psc
04_endo_12h,231211.081522.GM25256_Endoderm_12h.056.Group1.A1.S056,endo12_psc
04_endo_12h,231211.082310.GM25256_Endoderm_12h.059.Group1.A1.S059,endo12_psc
04_endo_12h,231211.082456.GM25256_Endoderm_12h.060.Group1.A1.S060,endo12_psc
04_endo_12h,231211.082648.GM25256_Endoderm_12h.061.Group1.A1.S061,endo12_psc
04_endo_12h,231211.083029.GM25256_Endoderm_12h.063.Group1.A1.S063,endo12_psc
04_endo_24h,231211.143831.GM25256_Endoderm_24h.001.Group1.A1.S001,endo24_psc
04_endo_24h,231211.144045.GM25256_Endoderm_24h.002.Group1.A1.S002,endo24_psc
04_endo_24h,231211.144411.GM25256_Endoderm_24h.003.Group1.A1.S003,endo24_psc
04_endo_24h,231211.144510.GM25256_Endoderm_24h.004.Group1.A1.S004,endo24_psc
04_endo_24h,231211.145027.GM25256_Endoderm_24h.006.Group1.A1.S006,endo24_psc
04_endo_24h,231211.145324.GM25256_Endoderm_24h.008.Group1.A1.S008,endo24_psc
04_endo_24h,231211.145459.GM25256_Endoderm_24h.009.Group1.A1.S009,endo24_psc
04_endo_24h,231211.150017.GM25256_Endoderm_24h.013.Group1.A1.S013,endo24_psc
04_endo_24h,231211.150235.GM25256_Endoderm_24h.014.Group1.A1.S014,endo24_psc
04_endo_24h,231211.150529.GM25256_Endoderm_24h.015.Group1.A1.S015,endo24_psc
04_endo_24h,231211.150724.GM25256_Endoderm_24h.016.Group1.A1.S016,endo24_psc
04_endo_24h,231211.150816.GM25256_Endoderm_24h.017.Group1.A1.S017,endo24_psc
04_endo_24h,231211.151029.GM25256_Endoderm_24h.018.Group1.A1.S018,endo24_psc
04_endo_24h,231211.151239.GM25256_Endoderm_24h.019.Group1.A1.S019,endo24_psc
04_endo_24h,231211.151632.GM25256_Endoderm_24h.020.Group1.A1.S020,endo24_psc
04_endo_24h,231211.152322.GM25256_Endoderm_24h.023.Group1.A1.S023,endo24_psc
04_endo_24h,231211.152504.GM25256_Endoderm_24h.024.Group1.A1.S024,endo24_psc
04_endo_24h,231211.152642.GM25256_Endoderm_24h.025.Group1.A1.S025,endo24_psc
04_endo_24h,231211.152750.GM25256_Endoderm_24h.026.Group1.A1.S026,endo24_psc
04_endo_24h,231211.153142.GM25256_Endoderm_24h.029.Group1.A1.S029,endo24_psc
04_endo_24h,231211.153343.GM25256_Endoderm_24h.030.Group1.A1.S030,endo24_psc
04_endo_24h,231211.153545.GM25256_Endoderm_24h.031.Group1.A1.S031,endo24_psc
04_endo_24h,231211.153809.GM25256_Endoderm_24h.032.Group1.A1.S032,endo24_psc
04_endo_24h,231211.154306.GM25256_Endoderm_24h.035.Group1.A1.S035,endo24_psc
04_endo_24h,231211.154447.GM25256_Endoderm_24h.036.Group1.A1.S036,endo24_psc
04_endo_24h,231211.155611.GM25256_Endoderm_24h.039.Group1.A1.S039,endo24_psc
04_endo_24h,231211.155731.GM25256_Endoderm_24h.040.Group1.A1.S040,endo24_psc
04_endo_24h,231211.155932.GM25256_Endoderm_24h.041.Group1.A1.S041,endo24_psc
04_endo_24h,231211.160059.GM25256_Endoderm_24h.042.Group1.A1.S042,endo24_psc
04_endo_24h,231211.160205.GM25256_Endoderm_24h.043.Group1.A1.S043,endo24_psc
04_endo_24h,231211.160347.GM25256_Endoderm_24h.044.Group1.A1.S044,endo24_psc
04_endo_24h,231211.160827.GM25256_Endoderm_24h.047.Group1.A1.S047,endo24_psc
04_endo_24h,231211.160949.GM25256_Endoderm_24h.048.Group1.A1.S048,endo24_psc
04_endo_24h,231211.161200.GM25256_Endoderm_24h.049.Group1.A1.S049,endo24_psc
04_endo_24h,231211.161312.GM25256_Endoderm_24h.050.Group1.A1.S050,endo24_psc
04_endo_24h,231211.161408.GM25256_Endoderm_24h.051.Group1.A1.S051,endo24_psc
04_endo_24h,231211.161602.GM25256_Endoderm_24h.052.Group1.A1.S052,endo24_psc
04_endo_24h,231211.161916.GM25256_Endoderm_24h.053.Group1.A1.S053,endo24_psc
04_endo_24h,231211.162042.GM25256_Endoderm_24h.054.Group1.A1.S054,endo24_psc
04_endo_24h,231211.162745.GM25256_Endoderm_24h.058.Group1.A1.S058,endo24_psc
04_endo_24h,231211.162849.GM25256_Endoderm_24h.059.Group1.A1.S059,endo24_psc
04_endo_24h,231211.163026.GM25256_Endoderm_24h.060.Group1.A1.S060,endo24_psc
04_endo_24h,231211.163251.GM25256_Endoderm_24h.061.Group1.A1.S061,endo24_psc
04_endo_24h,231211.163613.GM25256_Endoderm_24h.062.Group1.A1.S062,endo24_psc
04_endo_24h,231211.163747.GM25256_Endoderm_24h.063.Group1.A1.S063,endo24_psc
05_ctl,230425.142237.H9_untreated.002.Group1.A1.S002,good_psc
05_ctl,230425.142624.H9_untreated.004.Group1.A1.S004,good_psc
05_ctl,230425.142821.H9_untreated.005.Group1.A1.S005,good_psc
05_ctl,230425.143007.H9_untreated.006.Group1.A1.S006,good_psc
05_ctl,230425.143159.H9_untreated.007.Group1.A1.S007,good_psc
05_ctl,230425.143445.H9_untreated.008.Group1.A1.S008,good_psc
05_ctl,230425.143656.H9_untreated.009.Group1.A1.S009,good_psc
05_ctl,230425.144759.H9_untreated.012.Group1.A1.S012,good_psc
05_ctl,230425.145012.H9_untreated.013.Group1.A1.S013,good_psc
05_ctl,230425.145346.H9_untreated.014.Group1.A1.S014,good_psc
05_ctl,230425.145529.H9_untreated.015.Group1.A1.S015,good_psc
05_ctl,230425.145739.H9_untreated.016.Group1.A1.S016,good_psc
05_ctl,230425.150047.H9_untreated.017.Group1.A1.S017,good_psc
05_ctl,230425.150237.H9_untreated.018.Group1.A1.S018,good_psc
05_ctl,230425.150441.H9_untreated.019.Group1.A1.S019,good_psc
05_ctl,230425.151100.H9_untreated.022.Group1.A1.S022,good_psc
05_ctl,230425.151203.H9_untreated.023.Group1.A1.S023,good_psc
05_ctl,230425.151905.H9_untreated.024.Group1.A1.S024,good_psc
05_ctl,230425.152140.H9_untreated.025.Group1.A1.S025,good_psc
05_ctl,230425.152350.H9_untreated.026.Group1.A1.S026,good_psc
05_ctl,230425.152520.H9_untreated.027.Group1.A1.S027,good_psc
05_ctl,230425.152753.H9_untreated.028.Group1.A1.S028,good_psc
05_ctl,230425.153111.H9_untreated.029.Group1.A1.S029,good_psc
05_ctl,230425.153555.H9_untreated.032.Group1.A1.S032,good_psc
05_ctl,230425.153810.H9_untreated.033.Group1.A1.S033,good_psc
05_ctl,230425.154004.H9_untreated.034.Group1.A1.S034,good_psc
05_ctl,230425.154137.H9_untreated.035.Group1.A1.S035,good_psc
05_ctl,230425.154432.H9_untreated.036.Group1.A1.S036,good_psc
05_ctl,230425.154630.H9_untreated.037.Group1.A1.S037,good_psc
05_ctl,230425.154806.H9_untreated.038.Group1.A1.S038,good_psc
05_ctl,230425.155109.H9_untreated.039.Group1.A1.S039,good_psc
05_ctl,230425.155913.H9_untreated.042.Group1.A1.S042,good_psc
05_ctl,230425.160934.H9_untreated.043.Group1.A1.S043,good_psc
05_ctl,230425.161051.H9_untreated.044.Group1.A1.S044,good_psc
05_ctl,230425.161206.H9_untreated.045.Group1.A1.S045,good_psc
05_ctl,230425.161510.H9_untreated.047.Group1.A1.S047,good_psc
05_ctl,230425.161644.H9_untreated.048.Group1.A1.S048,good_psc
05_ctl,230425.161914.H9_untreated.049.Group1.A1.S049,good_psc
05_ctl,230425.162045.H9_untreated.050.Group1.A1.S050,good_psc
05_ctl,230425.162516.H9_untreated.053.Group1.A1.S053,good_psc
05_ctl,230425.162641.H9_untreated.054.Group1.A1.S054,good_psc
05_ctl,230425.162849.H9_untreated.056.Group1.A1.S056,good_psc
05_ctl,230425.163042.H9_untreated.057.Group1.A1.S057,good_psc
05_ctl,230425.163234.H9_untreated.058.Group1.A1.S058,good_psc
05_ctl,230425.163402.H9_untreated.059.Group1.A1.S059,good_psc
05_ctl,230425.163727.H9_untreated.060.Group1.A1.S060,good_psc
05_ctl,230425.163940.H9_untreated.061.Group1.A1.S061,good_psc
05_ctl,230426.142555.GM25256_untreated.001.Group1.A1.S001,good_psc
05_ctl,230426.142755.GM25256_untreated.002.Group1.A1.S002,good_psc
05_ctl,230426.142931.GM25256_untreated.003.Group1.A1.S003,good_psc
05_ctl,230426.143123.GM25256_untreated.004.Group1.A1.S004,good_psc
05_ctl,230426.143433.GM25256_untreated.006.Group1.A1.S006,good_psc
05_ctl,230426.143540.GM25256_untreated.007.Group1.A1.S007,good_psc
05_ctl,230426.143629.GM25256_untreated.008.Group1.A1.S008,good_psc
05_ctl,230426.144124.GM25256_untreated.011.Group1.A1.S011,good_psc
05_ctl,230426.144238.GM25256_untreated.012.Group1.A1.S012,good_psc
05_ctl,230426.144502.GM25256_untreated.014.Group1.A1.S014,good_psc
05_ctl,230426.144543.GM25256_untreated.015.Group1.A1.S015,good_psc
05_ctl,230426.144854.GM25256_untreated.017.Group1.A1.S017,good_psc
05_ctl,230426.145354.GM25256_untreated.020.Group1.A1.S020,good_psc
05_ctl,230426.145716.GM25256_untreated.021.Group1.A1.S021,good_psc
05_ctl,230426.150331.GM25256_untreated.023.Group1.A1.S023,good_psc
05_ctl,230426.150902.GM25256_untreated.026.Group1.A1.S026,good_psc
05_ctl,230426.151010.GM25256_untreated.027.Group1.A1.S027,good_psc
05_ctl,230426.151324.GM25256_untreated.029.Group1.A1.S029,good_psc
05_ctl,230426.151416.GM25256_untreated.030.Group1.A1.S030,good_psc
05_ctl,230426.151514.GM25256_untreated.031.Group1.A1.S031,good_psc
05_ctl,230426.151634.GM25256_untreated.032.Group1.A1.S032,good_psc
05_ctl,230426.151853.GM25256_untreated.034.Group1.A1.S034,good_psc
05_ctl,230426.151942.GM25256_untreated.035.Group1.A1.S035,good_psc
05_ctl,230426.152427.GM25256_untreated.038.Group1.A1.S038,good_psc
05_ctl,230426.152515.GM25256_untreated.039.Group1.A1.S039,good_psc
05_ctl,230426.152632.GM25256_untreated.040.Group1.A1.S040,good_psc
05_ctl,230426.152759.GM25256_untreated.041.Group1.A1.S041,good_psc
05_ctl,230426.152945.GM25256_untreated.042.Group1.A1.S042,good_psc
05_ctl,230426.153146.GM25256_untreated.043.Group1.A1.S043,good_psc
05_ctl,230426.153808.GM25256_untreated.044.Group1.A1.S044,good_psc
05_ctl,230426.153905.GM25256_untreated.045.Group1.A1.S045,good_psc
05_ctl,230426.154225.GM25256_untreated.048.Group1.A1.S048,good_psc
05_ctl,230426.154456.GM25256_untreated.049.Group1.A1.S049,good_psc
05_ctl,230426.154700.GM25256_untreated.050.Group1.A1.S050,good_psc
05_ctl,230426.154851.GM25256_untreated.051.Group1.A1.S051,good_psc
05_ctl,230426.155017.GM25256_untreated.052.Group1.A1.S052,good_psc
05_ctl,230426.155134.GM25256_untreated.053.Group1.A1.S053,good_psc
05_ctl,230426.155402.GM25256_untreated.055.Group1.A1.S055,good_psc
05_ctl,230426.155526.GM25256_untreated.056.Group1.A1.S056,good_psc
05_ctl,230426.160006.GM25256_untreated.059.Group1.A1.S059,good_psc
