case_id,slide_id,label
00_RA_12h,230427.171142.Jax_12hour_treated.009.Group1.A1.S009,bad_psc
00_RA_12h,230427.172241.Jax_12hour_treated.015.Group1.A1.S015,bad_psc
00_RA_12h,230427.172435.Jax_12hour_treated.016.Group1.A1.S016,bad_psc
00_RA_12h,230427.172812.Jax_12hour_treated.017.Group1.A1.S017,bad_psc
00_RA_12h,230427.172908.Jax_12hour_treated.018.Group1.A1.S018,bad_psc
00_RA_12h,230427.173315.Jax_12hour_treated.020.Group1.A1.S020,bad_psc
00_RA_12h,230427.173750.Jax_12hour_treated.021.Group1.A1.S021,bad_psc
00_RA_12h,230427.174351.Jax_12hour_treated.022.Group1.A1.S022,bad_psc
00_RA_12h,230427.174638.Jax_12hour_treated.023.Group1.A1.S023,bad_psc
00_RA_12h,230427.175108.Jax_12hour_treated.027.Group1.A1.S027,bad_psc
00_RA_12h,230427.175827.Jax_12hour_treated.031.Group1.A1.S031,bad_psc
00_RA_12h,230427.180322.Jax_12hour_treated.033.Group1.A1.S033,bad_psc
00_RA_12h,230427.180424.Jax_12hour_treated.034.Group1.A1.S034,bad_psc
00_RA_12h,230427.180607.Jax_12hour_treated.035.Group1.A1.S035,bad_psc
00_RA_12h,230427.181101.Jax_12hour_treated.037.Group1.A1.S037,bad_psc
00_RA_12h,230427.181345.Jax_12hour_treated.039.Group1.A1.S039,bad_psc
00_RA_12h,230427.181559.Jax_12hour_treated.040.Group1.A1.S040,bad_psc
00_RA_12h,230427.182948.Jax_12hour_treated.047.Group1.A1.S047,bad_psc
00_RA_12h,230427.183114.Jax_12hour_treated.048.Group1.A1.S048,bad_psc
00_RA_12h,230427.183237.Jax_12hour_treated.049.Group1.A1.S049,bad_psc
00_RA_12h,230427.183417.Jax_12hour_treated.050.Group1.A1.S050,bad_psc
00_RA_12h,230427.183648.Jax_12hour_treated.052.Group1.A1.S052,bad_psc
00_RA_12h,230427.183815.Jax_12hour_treated.053.Group1.A1.S053,bad_psc
00_RA_12h,230427.183938.Jax_12hour_treated.054.Group1.A1.S054,bad_psc
00_RA_12h,230427.184106.Jax_12hour_treated.055.Group1.A1.S055,bad_psc
00_RA_12h,230427.184537.Jax_12hour_treated.059.Group1.A1.S059,bad_psc
00_RA_12h,230427.184803.Jax_12hour_treated.060.Group1.A1.S060,bad_psc
00_RA_12h,230427.184844.Jax_12hour_treated.061.Group1.A1.S061,bad_psc
00_RA_12h,230427.185009.Jax_12hour_treated.062.Group1.A1.S062,bad_psc
00_RA_12h,230427.185309.Jax_12hour_treated.063.Group1.A1.S063,bad_psc
00_RA_12h,230921.181954.GM25256_12hours.002.Group1.A1.S002,bad_psc
00_RA_12h,230921.182213.GM25256_12hours.003.Group1.A1.S003,bad_psc
00_RA_12h,230921.182310.GM25256_12hours.004.Group1.A1.S004,bad_psc
00_RA_12h,230921.182420.GM25256_12hours.005.Group1.A1.S005,bad_psc
00_RA_12h,230921.182525.GM25256_12hours.006.Group1.A1.S006,bad_psc
00_RA_12h,230921.182639.GM25256_12hours.007.Group1.A1.S007,bad_psc
00_RA_12h,230921.182753.GM25256_12hours.008.Group1.A1.S008,bad_psc
00_RA_12h,230921.183545.GM25256_12hours.011.Group1.A1.S011,bad_psc
00_RA_12h,230921.183739.GM25256_12hours.012.Group1.A1.S012,bad_psc
00_RA_12h,230921.183940.GM25256_12hours.013.Group1.A1.S013,bad_psc
00_RA_12h,230921.184107.GM25256_12hours.014.Group1.A1.S014,bad_psc
00_RA_12h,230921.184246.GM25256_12hours.015.Group1.A1.S015,bad_psc
00_RA_12h,230921.184534.GM25256_12hours.016.Group1.A1.S016,bad_psc
00_RA_12h,230921.184735.GM25256_12hours.017.Group1.A1.S017,bad_psc
00_RA_12h,230921.184847.GM25256_12hours.018.Group1.A1.S018,bad_psc
00_RA_12h,230921.185436.GM25256_12hours.021.Group1.A1.S021,bad_psc
00_RA_12h,230921.185651.GM25256_12hours.022.Group1.A1.S022,bad_psc
00_RA_12h,230921.190132.GM25256_12hours.023.Group1.A1.S023,bad_psc
00_RA_12h,230921.190248.GM25256_12hours.024.Group1.A1.S024,bad_psc
00_RA_12h,230921.190408.GM25256_12hours.025.Group1.A1.S025,bad_psc
00_RA_12h,230921.190507.GM25256_12hours.026.Group1.A1.S026,bad_psc
00_RA_12h,230921.190636.GM25256_12hours.027.Group1.A1.S027,bad_psc
00_RA_12h,230921.190729.GM25256_12hours.028.Group1.A1.S028,bad_psc
00_RA_12h,230921.191129.GM25256_12hours.031.Group1.A1.S031,bad_psc
00_RA_12h,230921.191321.GM25256_12hours.032.Group1.A1.S032,bad_psc
00_RA_12h,230921.191452.GM25256_12hours.033.Group1.A1.S033,bad_psc
00_RA_12h,230921.191640.GM25256_12hours.034.Group1.A1.S034,bad_psc
00_RA_12h,230921.191838.GM25256_12hours.035.Group1.A1.S035,bad_psc
00_RA_12h,230921.191958.GM25256_12hours.036.Group1.A1.S036,bad_psc
00_RA_12h,230921.192122.GM25256_12hours.037.Group1.A1.S037,bad_psc
00_RA_12h,230921.192231.GM25256_12hours.038.Group1.A1.S038,bad_psc
00_RA_12h,230921.192634.GM25256_12hours.041.Group1.A1.S041,bad_psc
00_RA_12h,230921.192752.GM25256_12hours.042.Group1.A1.S042,bad_psc
00_RA_12h,230921.192954.GM25256_12hours.043.Group1.A1.S043,bad_psc
00_RA_12h,230921.193102.GM25256_12hours.044.Group1.A1.S044,bad_psc
00_RA_12h,230921.193208.GM25256_12hours.045.Group1.A1.S045,bad_psc
00_RA_12h,230921.193310.GM25256_12hours.046.Group1.A1.S046,bad_psc
00_RA_12h,230921.193817.GM25256_12hours.047.Group1.A1.S047,bad_psc
00_RA_12h,230921.193937.GM25256_12hours.048.Group1.A1.S048,bad_psc
00_RA_12h,230921.194523.GM25256_12hours.051.Group1.A1.S051,bad_psc
00_RA_12h,230921.194809.GM25256_12hours.052.Group1.A1.S052,bad_psc
00_RA_12h,230921.194926.GM25256_12hours.053.Group1.A1.S053,bad_psc
00_RA_12h,230921.195205.GM25256_12hours.055.Group1.A1.S055,bad_psc
00_RA_12h,230921.195326.GM25256_12hours.056.Group1.A1.S056,bad_psc
00_RA_12h,230921.195535.GM25256_12hours.058.Group1.A1.S058,bad_psc
00_RA_12h,230921.195638.GM25256_12hours.059.Group1.A1.S059,bad_psc
00_RA_12h,230921.195906.GM25256_12hours.061.Group1.A1.S061,bad_psc
00_RA_12h,230922.172144.JAX_12hours.002.Group1.A1.S002,bad_psc
00_RA_12h,230922.172252.JAX_12hours.003.Group1.A1.S003,bad_psc
00_RA_12h,230922.172454.JAX_12hours.004.Group1.A1.S004,bad_psc
00_RA_12h,230922.172700.JAX_12hours.005.Group1.A1.S005,bad_psc
00_RA_12h,230922.172854.JAX_12hours.006.Group1.A1.S006,bad_psc
00_RA_12h,230922.173104.JAX_12hours.007.Group1.A1.S007,bad_psc
00_RA_12h,230922.173309.JAX_12hours.008.Group1.A1.S008,bad_psc
00_RA_12h,230922.173750.JAX_12hours.012.Group1.A1.S012,bad_psc
00_RA_12h,230922.173935.JAX_12hours.013.Group1.A1.S013,bad_psc
00_RA_12h,230922.174307.JAX_12hours.015.Group1.A1.S015,bad_psc
00_RA_12h,230922.174423.JAX_12hours.016.Group1.A1.S016,bad_psc
00_RA_12h,230922.174726.JAX_12hours.017.Group1.A1.S017,bad_psc
00_RA_12h,230922.174946.JAX_12hours.018.Group1.A1.S018,bad_psc
00_RA_12h,230922.175603.JAX_12hours.020.Group1.A1.S020,bad_psc
00_RA_12h,230922.175735.JAX_12hours.021.Group1.A1.S021,bad_psc
00_RA_12h,230922.181504.JAX_12hours.028.Group1.A1.S028,bad_psc
00_RA_12h,230922.181808.JAX_12hours.030.Group1.A1.S030,bad_psc
00_RA_12h,230922.182118.JAX_12hours.031.Group1.A1.S031,bad_psc
00_RA_12h,230922.182256.JAX_12hours.032.Group1.A1.S032,bad_psc
00_RA_12h,230922.182538.JAX_12hours.033.Group1.A1.S033,bad_psc
00_RA_12h,230922.182842.JAX_12hours.034.Group1.A1.S034,bad_psc
00_RA_12h,230922.183100.JAX_12hours.035.Group1.A1.S035,bad_psc
00_RA_12h,230922.183148.JAX_12hours.036.Group1.A1.S036,bad_psc
00_RA_12h,230922.184059.JAX_12hours.041.Group1.A1.S041,bad_psc
00_RA_12h,230922.184231.JAX_12hours.042.Group1.A1.S042,bad_psc
00_RA_12h,230922.184444.JAX_12hours.043.Group1.A1.S043,bad_psc
00_RA_12h,230922.185728.JAX_12hours.044.Group1.A1.S044,bad_psc
00_RA_12h,230922.190233.JAX_12hours.045.Group1.A1.S045,bad_psc
00_RA_12h,230922.190330.JAX_12hours.046.Group1.A1.S046,bad_psc
00_RA_12h,230922.190449.JAX_12hours.047.Group1.A1.S047,bad_psc
00_RA_12h,230922.190630.JAX_12hours.048.Group1.A1.S048,bad_psc
00_RA_12h,230922.191142.JAX_12hours.052.Group1.A1.S052,bad_psc
00_RA_12h,230922.191509.JAX_12hours.053.Group1.A1.S053,bad_psc
00_RA_12h,230922.191629.JAX_12hours.054.Group1.A1.S054,bad_psc
00_RA_12h,230922.191847.JAX_12hours.055.Group1.A1.S055,bad_psc
00_RA_12h,230922.192010.JAX_12hours.056.Group1.A1.S056,bad_psc
00_RA_12h,230922.192250.JAX_12hours.058.Group1.A1.S058,bad_psc
00_RA_12h,230922.192456.JAX_12hours.059.Group1.A1.S059,bad_psc
00_RA_12h,230922.192817.JAX_12hours.060.Group1.A1.S060,bad_psc
00_RA_12h,231001.230214.H9_12hours.002.Group1.A1.S002,bad_psc
00_RA_12h,231001.230304.H9_12hours.003.Group1.A1.S003,bad_psc
00_RA_12h,231001.230354.H9_12hours.004.Group1.A1.S004,bad_psc
00_RA_12h,231001.230524.H9_12hours.005.Group1.A1.S005,bad_psc
00_RA_12h,231001.230719.H9_12hours.006.Group1.A1.S006,bad_psc
00_RA_12h,231001.230841.H9_12hours.007.Group1.A1.S007,bad_psc
00_RA_12h,231001.230941.H9_12hours.008.Group1.A1.S008,bad_psc
00_RA_12h,231001.231610.H9_12hours.011.Group1.A1.S011,bad_psc
00_RA_12h,231001.231725.H9_12hours.012.Group1.A1.S012,bad_psc
00_RA_12h,231001.231833.H9_12hours.013.Group1.A1.S013,bad_psc
00_RA_12h,231001.231924.H9_12hours.014.Group1.A1.S014,bad_psc
00_RA_12h,231001.232103.H9_12hours.015.Group1.A1.S015,bad_psc
00_RA_12h,231001.232321.H9_12hours.016.Group1.A1.S016,bad_psc
00_RA_12h,231001.232555.H9_12hours.017.Group1.A1.S017,bad_psc
00_RA_12h,231001.232704.H9_12hours.018.Group1.A1.S018,bad_psc
00_RA_12h,231001.233216.H9_12hours.022.Group1.A1.S022,bad_psc
00_RA_12h,231001.233309.H9_12hours.023.Group1.A1.S023,bad_psc
00_RA_12h,231001.233450.H9_12hours.024.Group1.A1.S024,bad_psc
00_RA_12h,231001.233909.H9_12hours.025.Group1.A1.S025,bad_psc
00_RA_12h,231001.234058.H9_12hours.026.Group1.A1.S026,bad_psc
00_RA_12h,231001.234333.H9_12hours.028.Group1.A1.S028,bad_psc
00_RA_12h,231001.234418.H9_12hours.029.Group1.A1.S029,bad_psc
00_RA_12h,231001.234902.H9_12hours.030.Group1.A1.S030,bad_psc
00_RA_12h,231001.235232.H9_12hours.033.Group1.A1.S033,bad_psc
00_RA_12h,231001.235326.H9_12hours.034.Group1.A1.S034,bad_psc
00_RA_12h,231001.235411.H9_12hours.035.Group1.A1.S035,bad_psc
00_RA_12h,231001.235506.H9_12hours.036.Group1.A1.S036,bad_psc
00_RA_12h,231001.235755.H9_12hours.037.Group1.A1.S037,bad_psc
00_RA_12h,231001.235926.H9_12hours.038.Group1.A1.S038,bad_psc
00_RA_12h,231002.000224.H9_12hours.039.Group1.A1.S039,bad_psc
00_RA_12h,231002.000508.H9_12hours.040.Group1.A1.S040,bad_psc
00_RA_12h,231002.001011.H9_12hours.043.Group1.A1.S043,bad_psc
00_RA_12h,231002.001157.H9_12hours.044.Group1.A1.S044,bad_psc
00_RA_12h,231002.001445.H9_12hours.045.Group1.A1.S045,bad_psc
00_RA_12h,231002.001603.H9_12hours.046.Group1.A1.S046,bad_psc
00_RA_12h,231002.001806.H9_12hours.047.Group1.A1.S047,bad_psc
00_RA_12h,231002.001933.H9_12hours.048.Group1.A1.S048,bad_psc
00_RA_12h,231002.002124.H9_12hours.049.Group1.A1.S049,bad_psc
00_RA_12h,231002.002352.H9_12hours.050.Group1.A1.S050,bad_psc
00_RA_12h,231002.003133.H9_12hours.053.Group1.A1.S053,bad_psc
00_RA_12h,231002.003251.H9_12hours.054.Group1.A1.S054,bad_psc
00_RA_12h,231002.003451.H9_12hours.055.Group1.A1.S055,bad_psc
00_RA_12h,231002.003640.H9_12hours.056.Group1.A1.S056,bad_psc
00_RA_12h,231002.003744.H9_12hours.057.Group1.A1.S057,bad_psc
00_RA_12h,231002.003935.H9_12hours.058.Group1.A1.S058,bad_psc
00_RA_12h,231002.004042.H9_12hours.059.Group1.A1.S059,bad_psc
00_RA_12h,231002.004235.H9_12hours.060.Group1.A1.S060,bad_psc
00_RA_12h,231002.004619.H9_12hours.063.Group1.A1.S063,bad_psc
00_RA_12h,231003.185016.JAX_12hours.001.Group1.A1.S001,bad_psc
00_RA_12h,231003.185133.JAX_12hours.002.Group1.A1.S002,bad_psc
00_RA_12h,231003.185225.JAX_12hours.003.Group1.A1.S003,bad_psc
00_RA_12h,231003.185351.JAX_12hours.004.Group1.A1.S004,bad_psc
00_RA_12h,231003.185532.JAX_12hours.005.Group1.A1.S005,bad_psc
00_RA_12h,231003.185727.JAX_12hours.006.Group1.A1.S006,bad_psc
00_RA_12h,231003.190129.JAX_12hours.007.Group1.A1.S007,bad_psc
00_RA_12h,231003.190728.JAX_12hours.011.Group1.A1.S011,bad_psc
00_RA_12h,231003.190845.JAX_12hours.012.Group1.A1.S012,bad_psc
00_RA_12h,231003.190943.JAX_12hours.013.Group1.A1.S013,bad_psc
00_RA_12h,231003.191106.JAX_12hours.014.Group1.A1.S014,bad_psc
00_RA_12h,231003.191256.JAX_12hours.015.Group1.A1.S015,bad_psc
00_RA_12h,231003.191513.JAX_12hours.016.Group1.A1.S016,bad_psc
00_RA_12h,231003.191810.JAX_12hours.017.Group1.A1.S017,bad_psc
00_RA_12h,231003.192025.JAX_12hours.018.Group1.A1.S018,bad_psc
00_RA_12h,231003.192808.JAX_12hours.021.Group1.A1.S021,bad_psc
00_RA_12h,231003.192921.JAX_12hours.022.Group1.A1.S022,bad_psc
00_RA_12h,231003.193007.JAX_12hours.023.Group1.A1.S023,bad_psc
00_RA_12h,231003.193515.JAX_12hours.024.Group1.A1.S024,bad_psc
00_RA_12h,231003.193743.JAX_12hours.025.Group1.A1.S025,bad_psc
00_RA_12h,231003.194037.JAX_12hours.027.Group1.A1.S027,bad_psc
00_RA_12h,231003.194215.JAX_12hours.028.Group1.A1.S028,bad_psc
00_RA_12h,231003.194346.JAX_12hours.029.Group1.A1.S029,bad_psc
00_RA_12h,231003.195024.JAX_12hours.032.Group1.A1.S032,bad_psc
00_RA_12h,231003.195252.JAX_12hours.033.Group1.A1.S033,bad_psc
00_RA_12h,231003.195358.JAX_12hours.034.Group1.A1.S034,bad_psc
00_RA_12h,231003.195603.JAX_12hours.035.Group1.A1.S035,bad_psc
00_RA_12h,231003.200255.JAX_12hours.037.Group1.A1.S037,bad_psc
00_RA_12h,231003.200433.JAX_12hours.038.Group1.A1.S038,bad_psc
00_RA_12h,231003.200552.JAX_12hours.039.Group1.A1.S039,bad_psc
00_RA_12h,231003.200658.JAX_12hours.040.Group1.A1.S040,bad_psc
00_RA_12h,231003.202657.JAX_12hours.044.Group1.A1.S044,bad_psc
00_RA_12h,231003.203208.JAX_12hours.045.Group1.A1.S045,bad_psc
00_RA_12h,231003.203424.JAX_12hours.046.Group1.A1.S046,bad_psc
00_RA_12h,231003.203657.JAX_12hours.047.Group1.A1.S047,bad_psc
00_RA_12h,231003.204002.JAX_12hours.048.Group1.A1.S048,bad_psc
00_RA_12h,231003.204237.JAX_12hours.049.Group1.A1.S049,bad_psc
00_RA_12h,231003.204526.JAX_12hours.050.Group1.A1.S050,bad_psc
00_RA_12h,231003.204911.JAX_12hours.051.Group1.A1.S051,bad_psc
00_RA_12h,231003.205755.JAX_12hours.054.Group1.A1.S054,bad_psc
00_RA_12h,231003.210114.JAX_12hours.055.Group1.A1.S055,bad_psc
00_RA_12h,231003.210415.JAX_12hours.056.Group1.A1.S056,bad_psc
00_RA_12h,231003.210701.JAX_12hours.057.Group1.A1.S057,bad_psc
00_RA_12h,231003.210901.JAX_12hours.058.Group1.A1.S058,bad_psc
00_RA_12h,231003.211112.JAX_12hours.059.Group1.A1.S059,bad_psc
00_RA_12h,231003.211304.JAX_12hours.060.Group1.A1.S060,bad_psc
00_RA_12h,231003.211454.JAX_12hours.061.Group1.A1.S061,bad_psc
00_RA_12h,231004.162220.H9_12hours.001.Group1.A1.S001,bad_psc
00_RA_12h,231004.162332.H9_12hours.002.Group1.A1.S002,bad_psc
00_RA_12h,231004.162435.H9_12hours.003.Group1.A1.S003,bad_psc
00_RA_12h,231004.162637.H9_12hours.004.Group1.A1.S004,bad_psc
00_RA_12h,231004.162743.H9_12hours.005.Group1.A1.S005,bad_psc
00_RA_12h,231004.162837.H9_12hours.006.Group1.A1.S006,bad_psc
00_RA_12h,231004.163007.H9_12hours.007.Group1.A1.S007,bad_psc
00_RA_12h,231004.163522.H9_12hours.010.Group1.A1.S010,bad_psc
00_RA_12h,231004.163653.H9_12hours.011.Group1.A1.S011,bad_psc
00_RA_12h,231004.163750.H9_12hours.012.Group1.A1.S012,bad_psc
00_RA_12h,231004.163859.H9_12hours.013.Group1.A1.S013,bad_psc
00_RA_12h,231004.164129.H9_12hours.014.Group1.A1.S014,bad_psc
00_RA_12h,231004.164351.H9_12hours.015.Group1.A1.S015,bad_psc
00_RA_12h,231004.164459.H9_12hours.016.Group1.A1.S016,bad_psc
00_RA_12h,231004.164628.H9_12hours.017.Group1.A1.S017,bad_psc
00_RA_12h,231004.164936.H9_12hours.020.Group1.A1.S020,bad_psc
00_RA_12h,231004.165142.H9_12hours.021.Group1.A1.S021,bad_psc
00_RA_12h,231004.165322.H9_12hours.022.Group1.A1.S022,bad_psc
00_RA_12h,231004.165427.H9_12hours.023.Group1.A1.S023,bad_psc
00_RA_12h,231004.165531.H9_12hours.024.Group1.A1.S024,bad_psc
00_RA_12h,231004.165807.H9_12hours.026.Group1.A1.S026,bad_psc
00_RA_12h,231004.165933.H9_12hours.027.Group1.A1.S027,bad_psc
00_RA_12h,231004.170025.H9_12hours.028.Group1.A1.S028,bad_psc
00_RA_12h,231004.172643.H9_12hours.031.Group1.A1.S031,bad_psc
00_RA_12h,231004.172730.H9_12hours.032.Group1.A1.S032,bad_psc
00_RA_12h,231004.172848.H9_12hours.033.Group1.A1.S033,bad_psc
00_RA_12h,231004.173258.H9_12hours.036.Group1.A1.S036,bad_psc
00_RA_12h,231004.173411.H9_12hours.037.Group1.A1.S037,bad_psc
00_RA_12h,231004.173554.H9_12hours.038.Group1.A1.S038,bad_psc
00_RA_12h,231004.173725.H9_12hours.039.Group1.A1.S039,bad_psc
00_RA_12h,231004.173839.H9_12hours.040.Group1.A1.S040,bad_psc
00_RA_12h,231004.174841.H9_12hours.044.Group1.A1.S044,bad_psc
00_RA_12h,231004.175010.H9_12hours.045.Group1.A1.S045,bad_psc
00_RA_12h,231004.175156.H9_12hours.046.Group1.A1.S046,bad_psc
00_RA_12h,231004.175419.H9_12hours.047.Group1.A1.S047,bad_psc
00_RA_12h,231004.175522.H9_12hours.048.Group1.A1.S048,bad_psc
00_RA_12h,231004.175755.H9_12hours.049.Group1.A1.S049,bad_psc
00_RA_12h,231004.180132.H9_12hours.050.Group1.A1.S050,bad_psc
00_RA_12h,231004.180247.H9_12hours.051.Group1.A1.S051,bad_psc
00_RA_12h,231004.181747.H9_12hours.054.Group1.A1.S054,bad_psc
00_RA_12h,231004.181943.H9_12hours.055.Group1.A1.S055,bad_psc
00_RA_12h,231004.182141.H9_12hours.056.Group1.A1.S056,bad_psc
00_RA_12h,231004.182303.H9_12hours.057.Group1.A1.S057,bad_psc
00_RA_12h,231004.182509.H9_12hours.058.Group1.A1.S058,bad_psc
00_RA_12h,231004.182748.H9_12hours.059.Group1.A1.S059,bad_psc
00_RA_12h,231004.183052.H9_12hours.060.Group1.A1.S060,bad_psc
00_RA_12h,231004.183400.H9_12hours.061.Group1.A1.S061,bad_psc
00_RA_12h,231011.132527.GM25256_12hours.001.Group1.A1.S001,bad_psc
00_RA_12h,231011.132614.GM25256_12hours.002.Group1.A1.S002,bad_psc
00_RA_12h,231011.132805.GM25256_12hours.003.Group1.A1.S003,bad_psc
00_RA_12h,231011.132854.GM25256_12hours.004.Group1.A1.S004,bad_psc
00_RA_12h,231011.133001.GM25256_12hours.005.Group1.A1.S005,bad_psc
00_RA_12h,231011.133113.GM25256_12hours.006.Group1.A1.S006,bad_psc
00_RA_12h,231011.133241.GM25256_12hours.007.Group1.A1.S007,bad_psc
00_RA_12h,231011.133642.GM25256_12hours.010.Group1.A1.S010,bad_psc
00_RA_12h,231011.133903.GM25256_12hours.011.Group1.A1.S011,bad_psc
00_RA_12h,231011.134118.GM25256_12hours.012.Group1.A1.S012,bad_psc
00_RA_12h,231011.134224.GM25256_12hours.013.Group1.A1.S013,bad_psc
00_RA_12h,231011.134344.GM25256_12hours.014.Group1.A1.S014,bad_psc
00_RA_12h,231011.134547.GM25256_12hours.015.Group1.A1.S015,bad_psc
00_RA_12h,231011.135022.GM25256_12hours.016.Group1.A1.S016,bad_psc
00_RA_12h,231011.135227.GM25256_12hours.017.Group1.A1.S017,bad_psc
00_RA_12h,231011.135952.GM25256_12hours.020.Group1.A1.S020,bad_psc
00_RA_12h,231011.140204.GM25256_12hours.021.Group1.A1.S021,bad_psc
00_RA_12h,231011.140924.GM25256_12hours.022.Group1.A1.S022,bad_psc
00_RA_12h,231011.141305.GM25256_12hours.023.Group1.A1.S023,bad_psc
00_RA_12h,231011.141521.GM25256_12hours.024.Group1.A1.S024,bad_psc
00_RA_12h,231011.141616.GM25256_12hours.025.Group1.A1.S025,bad_psc
00_RA_12h,231011.141824.GM25256_12hours.026.Group1.A1.S026,bad_psc
00_RA_12h,231011.142005.GM25256_12hours.027.Group1.A1.S027,bad_psc
00_RA_12h,231011.142527.GM25256_12hours.030.Group1.A1.S030,bad_psc
00_RA_12h,231011.142632.GM25256_12hours.031.Group1.A1.S031,bad_psc
00_RA_12h,231011.142738.GM25256_12hours.032.Group1.A1.S032,bad_psc
00_RA_12h,231011.142900.GM25256_12hours.033.Group1.A1.S033,bad_psc
00_RA_12h,231011.143406.GM25256_12hours.034.Group1.A1.S034,bad_psc
00_RA_12h,231011.143615.GM25256_12hours.035.Group1.A1.S035,bad_psc
00_RA_12h,231011.143726.GM25256_12hours.036.Group1.A1.S036,bad_psc
00_RA_12h,231011.143950.GM25256_12hours.037.Group1.A1.S037,bad_psc
00_RA_12h,231011.144955.GM25256_12hours.040.Group1.A1.S040,bad_psc
00_RA_12h,231011.145104.GM25256_12hours.041.Group1.A1.S041,bad_psc
00_RA_12h,231011.145151.GM25256_12hours.042.Group1.A1.S042,bad_psc
00_RA_12h,231011.153530.GM25256_12hours.043.Group1.A1.S043,bad_psc
00_RA_12h,231011.153732.GM25256_12hours.044.Group1.A1.S044,bad_psc
00_RA_12h,231011.153830.GM25256_12hours.045.Group1.A1.S045,bad_psc
00_RA_12h,231011.154340.GM25256_12hours.046.Group1.A1.S046,bad_psc
00_RA_12h,231011.154815.GM25256_12hours.047.Group1.A1.S047,bad_psc
00_RA_12h,231011.155338.GM25256_12hours.050.Group1.A1.S050,bad_psc
00_RA_12h,231011.155505.GM25256_12hours.051.Group1.A1.S051,bad_psc
00_RA_12h,231011.155712.GM25256_12hours.052.Group1.A1.S052,bad_psc
00_RA_12h,231011.155817.GM25256_12hours.053.Group1.A1.S053,bad_psc
00_RA_12h,231011.165152.GM25256_12hours.054.Group1.A1.S054,bad_psc
00_RA_12h,231011.165436.GM25256_12hours.055.Group1.A1.S055,bad_psc
00_RA_12h,231011.165558.GM25256_12hours.056.Group1.A1.S056,bad_psc
00_RA_12h,231011.165655.GM25256_12hours.057.Group1.A1.S057,bad_psc
00_RA_12h,231011.170544.GM25256_12hours.060.Group1.A1.S060,bad_psc
00_RA_12h,231011.170715.GM25256_12hours.061.Group1.A1.S061,bad_psc
00_RA_12h,231011.170953.GM25256_12hours.062.Group1.A1.S062,bad_psc
00_RA_12h,231011.171245.GM25256_12hours.063.Group1.A1.S063,bad_psc
00_RA_24h,230425.192632.H9_24hour_treat.001.Group1.A1.S001,bad_psc
00_RA_24h,230425.192756.H9_24hour_treat.002.Group1.A1.S002,bad_psc
00_RA_24h,230425.192845.H9_24hour_treat.003.Group1.A1.S003,bad_psc
00_RA_24h,230425.193147.H9_24hour_treat.005.Group1.A1.S005,bad_psc
00_RA_24h,230425.193317.H9_24hour_treat.006.Group1.A1.S006,bad_psc
00_RA_24h,230425.193437.H9_24hour_treat.007.Group1.A1.S007,bad_psc
00_RA_24h,230425.193643.H9_24hour_treat.008.Group1.A1.S008,bad_psc
00_RA_24h,230425.194201.H9_24hour_treat.011.Group1.A1.S011,bad_psc
00_RA_24h,230425.194353.H9_24hour_treat.012.Group1.A1.S012,bad_psc
00_RA_24h,230425.194728.H9_24hour_treat.013.Group1.A1.S013,bad_psc
00_RA_24h,230425.194926.H9_24hour_treat.014.Group1.A1.S014,bad_psc
00_RA_24h,230425.195132.H9_24hour_treat.015.Group1.A1.S015,bad_psc
00_RA_24h,230425.195304.H9_24hour_treat.016.Group1.A1.S016,bad_psc
00_RA_24h,230425.195533.H9_24hour_treat.017.Group1.A1.S017,bad_psc
00_RA_24h,230425.195912.H9_24hour_treat.019.Group1.A1.S019,bad_psc
00_RA_24h,230425.201409.H9_24hour_treat.022.Group1.A1.S022,bad_psc
00_RA_24h,230425.201543.H9_24hour_treat.023.Group1.A1.S023,bad_psc
00_RA_24h,230425.201804.H9_24hour_treat.024.Group1.A1.S024,bad_psc
00_RA_24h,230425.201944.H9_24hour_treat.025.Group1.A1.S025,bad_psc
00_RA_24h,230425.202143.H9_24hour_treat.026.Group1.A1.S026,bad_psc
00_RA_24h,230425.202343.H9_24hour_treat.027.Group1.A1.S027,bad_psc
00_RA_24h,230425.202434.H9_24hour_treat.028.Group1.A1.S028,bad_psc
00_RA_24h,230425.202553.H9_24hour_treat.029.Group1.A1.S029,bad_psc
00_RA_24h,230425.203045.H9_24hour_treat.032.Group1.A1.S032,bad_psc
00_RA_24h,230425.203246.H9_24hour_treat.033.Group1.A1.S033,bad_psc
00_RA_24h,230425.203529.H9_24hour_treat.034.Group1.A1.S034,bad_psc
00_RA_24h,230425.203740.H9_24hour_treat.036.Group1.A1.S036,bad_psc
00_RA_24h,230425.203944.H9_24hour_treat.037.Group1.A1.S037,bad_psc
00_RA_24h,230425.204034.H9_24hour_treat.038.Group1.A1.S038,bad_psc
00_RA_24h,230425.204219.H9_24hour_treat.039.Group1.A1.S039,bad_psc
00_RA_24h,230425.204504.H9_24hour_treat.040.Group1.A1.S040,bad_psc
00_RA_24h,230425.205537.H9_24hour_treat.043.Group1.A1.S043,bad_psc
00_RA_24h,230425.205730.H9_24hour_treat.044.Group1.A1.S044,bad_psc
00_RA_24h,230425.205934.H9_24hour_treat.045.Group1.A1.S045,bad_psc
00_RA_24h,230425.210113.H9_24hour_treat.046.Group1.A1.S046,bad_psc
00_RA_24h,230425.210215.H9_24hour_treat.047.Group1.A1.S047,bad_psc
